Customer_ID,R,F,M,R_score,F_score,M_score,RFM_SCORE,Segment
17034,413,1,1852,1,1,1,111,Hibernated Normal Value
17035,45,1,35,3,1,1,311,Normal Value
17036,389,7,6730,1,3,3,133,Churned High Value
17037,362,4,3317,1,1,2,112,Hibernated Normal Value
17038,165,7,4590,2,3,3,233,High Value
17039,240,4,2604,2,1,1,211,Normal Value
17040,57,8,4268,3,3,2,332,High Value
17041,268,6,5441,2,2,3,223,Key Development
17042,469,5,2897,1,2,2,122,Churned High Value
17043,49,4,3811,3,1,2,312,Normal Value
17044,191,6,5185,2,2,3,223,Key Development
17045,61,5,3746,3,2,2,322,Key Development
17046,43,5,2347,3,2,1,321,Normal Value
17047,221,3,3508,2,1,2,212,Normal Value
17048,69,7,4841,3,3,3,333,High Value
17049,50,2,661,3,1,1,311,Normal Value
17050,219,5,4663,2,2,3,223,Key Development
17051,331,6,4571,1,2,3,123,Churned High Value
17052,65,5,3600,3,2,2,322,Key Development
17053,39,5,2638,3,2,1,321,Normal Value
17054,146,2,2665,2,1,1,211,Normal Value
17055,143,9,7157,2,3,3,233,High Value
17056,145,6,3977,2,2,2,222,Key Development
17057,400,6,3190,1,2,2,122,Churned High Value
17058,370,7,6511,1,3,3,133,Churned High Value
17059,1085,3,977,1,1,1,111,Hibernated Normal Value
17060,352,3,943,1,1,1,111,Hibernated Normal Value
17061,2,2,1289,3,1,1,311,Normal Value
17062,128,4,2501,2,1,1,211,Normal Value
17063,50,4,3381,3,1,2,312,Normal Value
17064,35,6,3898,3,2,2,322,Key Development
17065,392,6,3381,1,2,2,122,Churned High Value
17066,313,5,3512,1,2,2,122,Churned High Value
17067,173,7,3800,2,3,2,232,Key Development
17068,128,6,3237,2,2,2,222,Key Development
17069,22,7,6576,3,3,3,333,High Value
17070,447,4,4388,1,1,2,112,Hibernated Normal Value
17071,856,2,474,1,1,1,111,Hibernated Normal Value
17072,264,2,1389,2,1,1,211,Normal Value
17073,0,4,3878,3,1,2,312,Normal Value
17074,135,5,2925,2,2,2,222,Key Development
17075,253,6,3281,2,2,2,222,Key Development
17076,41,7,6344,3,3,3,333,High Value
17077,112,2,942,2,1,1,211,Normal Value
17078,170,6,4395,2,2,2,222,Key Development
17079,274,9,4813,2,3,3,233,High Value
17080,403,2,2048,1,1,1,111,Hibernated Normal Value
17081,41,9,5218,3,3,3,333,High Value
17082,85,7,3881,3,3,2,332,High Value
17083,957,2,782,1,1,1,111,Hibernated Normal Value
17084,44,6,8416,3,2,3,323,High Value
17085,20,7,8945,3,3,3,333,High Value
17086,389,5,4242,1,2,2,122,Churned High Value
17087,75,6,2975,3,2,2,322,Key Development
17088,192,5,2913,2,2,2,222,Key Development
17089,154,5,2378,2,2,1,221,Normal Value
17090,92,3,2636,3,1,1,311,Normal Value
17091,158,6,5779,2,2,3,223,Key Development
17092,127,3,2750,2,1,2,212,Normal Value
17093,313,5,2840,1,2,2,122,Churned High Value
17094,5,7,3955,3,3,2,332,High Value
17095,159,3,1301,2,1,1,211,Normal Value
17096,300,4,1577,1,1,1,111,Hibernated Normal Value
17097,225,4,2418,2,1,1,211,Normal Value
17098,46,8,3373,3,3,2,332,High Value
17099,312,6,4112,1,2,2,122,Churned High Value
17100,18,7,3405,3,3,2,332,High Value
17101,21,12,7394,3,3,3,333,High Value
17102,179,5,2547,2,2,1,221,Normal Value
17103,64,9,6703,3,3,3,333,High Value
17104,95,10,7258,3,3,3,333,High Value
17105,449,5,5374,1,2,3,123,Churned High Value
17106,7,11,6441,3,3,3,333,High Value
17107,521,3,2088,1,1,1,111,Hibernated Normal Value
17108,121,4,3226,2,1,2,212,Normal Value
17109,49,6,6419,3,2,3,323,High Value
17110,431,2,1412,1,1,1,111,Hibernated Normal Value
17111,185,7,5392,2,3,3,233,High Value
17112,169,6,1461,2,2,1,221,Normal Value
17113,64,2,4380,3,1,2,312,Normal Value
17114,249,5,4845,2,2,3,223,Key Development
17115,181,5,4052,2,2,2,222,Key Development
17116,375,8,7131,1,3,3,133,Churned High Value
17117,311,5,3090,1,2,2,122,Churned High Value
17118,315,8,3256,1,3,2,132,Churned High Value
17119,677,5,7109,1,2,3,123,Churned High Value
17120,560,2,974,1,1,1,111,Hibernated Normal Value
17121,280,7,6318,2,3,3,233,High Value
17122,193,6,4014,2,2,2,222,Key Development
17123,250,5,2973,2,2,2,222,Key Development
17124,69,6,3440,3,2,2,322,Key Development
17125,713,8,6102,1,3,3,133,Churned High Value
17126,63,9,9252,3,3,3,333,High Value
17127,1174,2,1718,1,1,1,111,Hibernated Normal Value
17128,1160,2,2194,1,1,1,111,Hibernated Normal Value
17129,552,4,3561,1,1,2,112,Hibernated Normal Value
17130,38,6,4632,3,2,3,323,High Value
17131,84,1,250,3,1,1,311,Normal Value
17132,195,4,1863,2,1,1,211,Normal Value
17133,266,4,1810,2,1,1,211,Normal Value
17134,375,5,6372,1,2,3,123,Churned High Value
17135,195,3,848,2,1,1,211,Normal Value
17136,340,5,6729,1,2,3,123,Churned High Value
17137,118,5,1842,2,2,1,221,Normal Value
17138,240,3,1983,2,1,1,211,Normal Value
17139,1341,1,1026,1,1,1,111,Hibernated Normal Value
17140,76,5,3852,3,2,2,322,Key Development
17141,48,6,5497,3,2,3,323,High Value
17142,94,4,3630,3,1,2,312,Normal Value
17143,462,4,2843,1,1,2,112,Hibernated Normal Value
17144,166,2,2894,2,1,2,212,Normal Value
17145,37,4,2520,3,1,1,311,Normal Value
17146,87,5,2916,3,2,2,322,Key Development
17147,67,3,1554,3,1,1,311,Normal Value
17148,53,6,6507,3,2,3,323,High Value
17149,516,4,3524,1,1,2,112,Hibernated Normal Value
17150,58,5,3957,3,2,2,322,Key Development
17151,147,5,3612,2,2,2,222,Key Development
17152,175,6,4496,2,2,2,222,Key Development
17153,297,5,4727,1,2,3,123,Churned High Value
17154,595,3,1073,1,1,1,111,Hibernated Normal Value
17155,176,6,3920,2,2,2,222,Key Development
17156,438,5,4906,1,2,3,123,Churned High Value
17157,263,3,4218,2,1,2,212,Normal Value
17158,645,5,4464,1,2,2,122,Churned High Value
17159,82,8,6519,3,3,3,333,High Value
17160,176,2,1631,2,1,1,211,Normal Value
17161,472,5,4318,1,2,2,122,Churned High Value
17162,173,4,2756,2,1,2,212,Normal Value
17163,239,4,3113,2,1,2,212,Normal Value
17164,787,2,812,1,1,1,111,Hibernated Normal Value
17165,113,4,1565,2,1,1,211,Normal Value
17166,111,7,5725,2,3,3,233,High Value
17167,90,10,5619,3,3,3,333,High Value
17168,397,3,1506,1,1,1,111,Hibernated Normal Value
17169,50,2,2456,3,1,1,311,Normal Value
17170,68,8,5282,3,3,3,333,High Value
17171,171,7,5122,2,3,3,233,High Value
17172,97,4,4797,3,1,3,313,Key Development
17173,61,4,3453,3,1,2,312,Normal Value
17174,58,7,4442,3,3,2,332,High Value
17175,203,2,2099,2,1,1,211,Normal Value
17176,658,2,1440,1,1,1,111,Hibernated Normal Value
17177,903,4,3018,1,1,2,112,Hibernated Normal Value
17178,225,7,2683,2,3,1,231,Normal Value
17179,109,2,1030,2,1,1,211,Normal Value
17180,4,5,3464,3,2,2,322,Key Development
17181,204,7,4203,2,3,2,232,Key Development
17182,249,6,7067,2,2,3,223,Key Development
17183,69,9,7013,3,3,3,333,High Value
17184,529,8,5285,1,3,3,133,Churned High Value
17185,49,4,3647,3,1,2,312,Normal Value
17186,112,5,3562,2,2,2,222,Key Development
17187,299,6,2962,1,2,2,122,Churned High Value
17188,55,5,6642,3,2,3,323,High Value
17189,439,4,4732,1,1,3,113,Hibernated Normal Value
17190,123,6,3263,2,2,2,222,Key Development
17191,255,5,2508,2,2,1,221,Normal Value
17192,102,4,4890,3,1,3,313,Key Development
17193,191,3,2018,2,1,1,211,Normal Value
17194,245,2,2218,2,1,1,211,Normal Value
17195,243,5,4917,2,2,3,223,Key Development
17196,291,3,3415,2,1,2,212,Normal Value
17197,242,7,7181,2,3,3,233,High Value
17198,263,6,4189,2,2,2,222,Key Development
17199,1,6,4668,3,2,3,323,High Value
17200,126,5,4622,2,2,3,223,Key Development
17201,359,4,2716,1,1,2,112,Hibernated Normal Value
17202,118,2,850,2,1,1,211,Normal Value
17203,33,6,5608,3,2,3,323,High Value
17204,453,5,2185,1,2,1,121,Hibernated Normal Value
17205,281,7,5693,2,3,3,233,High Value
17206,191,4,1010,2,1,1,211,Normal Value
17207,6,4,1214,3,1,1,311,Normal Value
17208,8,5,3477,3,2,2,322,Key Development
17209,349,2,262,1,1,1,111,Hibernated Normal Value
17210,88,7,7929,3,3,3,333,High Value
17211,266,6,4088,2,2,2,222,Key Development
17212,140,10,5355,2,3,3,233,High Value
17213,422,6,5828,1,2,3,123,Churned High Value
17214,111,4,1091,2,1,1,211,Normal Value
17215,187,3,3265,2,1,2,212,Normal Value
17216,185,8,8807,2,3,3,233,High Value
17217,0,4,1751,3,1,1,311,Normal Value
17218,241,6,4160,2,2,2,222,Key Development
17219,466,4,2736,1,1,2,112,Hibernated Normal Value
17220,1005,5,5705,1,2,3,123,Churned High Value
17221,268,9,3118,2,3,2,232,Key Development
17222,356,5,2712,1,2,1,121,Hibernated Normal Value
17223,220,6,8918,2,2,3,223,Key Development
17224,114,5,1568,2,2,1,221,Normal Value
17225,22,10,8742,3,3,3,333,High Value
17226,280,2,944,2,1,1,211,Normal Value
17227,415,6,5082,1,2,3,123,Churned High Value
17228,123,6,3943,2,2,2,222,Key Development
17229,241,7,5636,2,3,3,233,High Value
17230,296,4,2832,1,1,2,112,Hibernated Normal Value
17231,624,4,2945,1,1,2,112,Hibernated Normal Value
17232,873,5,3631,1,2,2,122,Churned High Value
17233,87,4,3702,3,1,2,312,Normal Value
17234,29,7,5332,3,3,3,333,High Value
17235,86,8,8346,3,3,3,333,High Value
17236,290,9,8857,2,3,3,233,High Value
17237,179,8,8590,2,3,3,233,High Value
17238,70,3,2074,3,1,1,311,Normal Value
17239,179,4,2303,2,1,1,211,Normal Value
17240,324,6,3564,1,2,2,122,Churned High Value
17241,424,6,3757,1,2,2,122,Churned High Value
17242,86,5,3467,3,2,2,322,Key Development
17243,5,6,6809,3,2,3,323,High Value
17244,23,3,1857,3,1,1,311,Normal Value
17245,63,4,3389,3,1,2,312,Normal Value
17246,85,4,2064,3,1,1,311,Normal Value
17247,11,3,2237,3,1,1,311,Normal Value
17248,96,5,3279,3,2,2,322,Key Development
17249,746,4,1597,1,1,1,111,Hibernated Normal Value
17250,195,5,1583,2,2,1,221,Normal Value
17251,242,6,4904,2,2,3,223,Key Development
17252,31,3,1458,3,1,1,311,Normal Value
17253,715,4,3448,1,1,2,112,Hibernated Normal Value
17254,319,3,2939,1,1,2,112,Hibernated Normal Value
17255,360,8,9283,1,3,3,133,Churned High Value
17256,290,4,3483,2,1,2,212,Normal Value
17257,92,5,2589,3,2,1,321,Normal Value
17259,17,8,7454,3,3,3,333,High Value
17260,103,8,7736,3,3,3,333,High Value
17261,196,7,5689,2,3,3,233,High Value
17262,82,5,6130,3,2,3,323,High Value
17263,7,5,3833,3,2,2,322,Key Development
17264,180,6,4955,2,2,3,223,Key Development
17265,624,9,4354,1,3,2,132,Churned High Value
17266,337,3,1771,1,1,1,111,Hibernated Normal Value
17267,192,5,5185,2,2,3,223,Key Development
17268,95,3,1406,3,1,1,311,Normal Value
17269,70,4,2192,3,1,1,311,Normal Value
17270,132,5,1848,2,2,1,221,Normal Value
17271,315,5,3477,1,2,2,122,Churned High Value
17272,76,5,2624,3,2,1,321,Normal Value
17273,184,6,4628,2,2,3,223,Key Development
17274,350,4,984,1,1,1,111,Hibernated Normal Value
17275,48,4,4177,3,1,2,312,Normal Value
17276,7,10,8568,3,3,3,333,High Value
17277,295,3,3564,1,1,2,112,Hibernated Normal Value
17278,399,5,6088,1,2,3,123,Churned High Value
17279,231,5,1772,2,2,1,221,Normal Value
17280,905,3,3841,1,1,2,112,Hibernated Normal Value
17281,72,4,4054,3,1,2,312,Normal Value
17282,570,6,4277,1,2,2,122,Churned High Value
17283,0,11,7981,3,3,3,333,High Value
17284,626,4,3324,1,1,2,112,Hibernated Normal Value
17285,205,4,2457,2,1,1,211,Normal Value
17286,953,2,817,1,1,1,111,Hibernated Normal Value
17287,571,4,3815,1,1,2,112,Hibernated Normal Value
17288,67,8,3887,3,3,2,332,High Value
17289,277,6,1995,2,2,1,221,Normal Value
17290,116,2,2297,2,1,1,211,Normal Value
17291,104,9,7342,3,3,3,333,High Value
17292,355,2,936,1,1,1,111,Hibernated Normal Value
17293,6,7,5620,3,3,3,333,High Value
17294,329,2,1665,1,1,1,111,Hibernated Normal Value
17295,814,3,1580,1,1,1,111,Hibernated Normal Value
17296,52,2,2355,3,1,1,311,Normal Value
17297,121,6,4817,2,2,3,223,Key Development
17298,401,6,4024,1,2,2,122,Churned High Value
17299,10,5,6503,3,2,3,323,High Value
17300,245,4,3230,2,1,2,212,Normal Value
17301,190,4,3825,2,1,2,212,Normal Value
17302,135,3,1582,2,1,1,211,Normal Value
17303,722,5,5035,1,2,3,123,Churned High Value
17304,637,3,2448,1,1,1,111,Hibernated Normal Value
17305,29,5,4134,3,2,2,322,Key Development
17306,100,4,3084,3,1,2,312,Normal Value
17307,199,9,6793,2,3,3,233,High Value
17308,250,3,893,2,1,1,211,Normal Value
17309,3,5,5239,3,2,3,323,High Value
17310,370,6,5431,1,2,3,123,Churned High Value
17311,341,3,2995,1,1,2,112,Hibernated Normal Value
17312,205,3,1237,2,1,1,211,Normal Value
17313,149,5,2489,2,2,1,221,Normal Value
17314,99,4,1868,3,1,1,311,Normal Value
17315,145,3,1554,2,1,1,211,Normal Value
17316,-1,5,2592,3,2,1,321,Normal Value
17317,10,7,2537,3,3,1,331,Normal Value
17318,64,7,7849,3,3,3,333,High Value
17319,3,8,7172,3,3,3,333,High Value
17320,903,3,1500,1,1,1,111,Hibernated Normal Value
17321,154,7,4636,2,3,3,233,High Value
17322,174,5,2715,2,2,2,222,Key Development
17323,642,2,665,1,1,1,111,Hibernated Normal Value
17324,249,2,1105,2,1,1,211,Normal Value
17325,305,7,4915,1,3,3,133,Churned High Value
17326,167,4,1810,2,1,1,211,Normal Value
17327,959,3,2680,1,1,1,111,Hibernated Normal Value
17328,188,5,3848,2,2,2,222,Key Development
17329,239,5,3820,2,2,2,222,Key Development
17330,42,3,688,3,1,1,311,Normal Value
17331,199,3,4188,2,1,2,212,Normal Value
17332,315,4,1512,1,1,1,111,Hibernated Normal Value
17333,121,11,7531,2,3,3,233,High Value
17334,767,6,2988,1,2,2,122,Churned High Value
17335,167,2,728,2,1,1,211,Normal Value
17336,534,3,2875,1,1,2,112,Hibernated Normal Value
17337,66,10,8117,3,3,3,333,High Value
17338,186,6,6409,2,2,3,223,Key Development
17339,217,5,1110,2,2,1,221,Normal Value
17340,384,4,6666,1,1,3,113,Hibernated Normal Value
17341,329,6,3258,1,2,2,122,Churned High Value
17342,89,3,810,3,1,1,311,Normal Value
17343,35,5,4446,3,2,2,322,Key Development
17344,57,9,8201,3,3,3,333,High Value
17345,110,5,4336,2,2,2,222,Key Development
17346,2,3,2899,3,1,2,312,Normal Value
17347,674,2,2542,1,1,1,111,Hibernated Normal Value
17348,15,5,2333,3,2,1,321,Normal Value
17349,31,7,7164,3,3,3,333,High Value
17350,85,4,2513,3,1,1,311,Normal Value
17351,101,2,1533,3,1,1,311,Normal Value
17352,-1,4,3020,3,1,2,312,Normal Value
17353,170,7,4331,2,3,2,232,Key Development
17354,484,5,5429,1,2,3,123,Churned High Value
17355,1201,1,76,1,1,1,111,Hibernated Normal Value
17356,409,6,6392,1,2,3,123,Churned High Value
17357,478,5,3788,1,2,2,122,Churned High Value
17358,15,4,3981,3,1,2,312,Normal Value
17359,3,5,4083,3,2,2,322,Key Development
17360,201,3,3912,2,1,2,212,Normal Value
17361,48,5,4761,3,2,3,323,High Value
17362,355,10,7410,1,3,3,133,Churned High Value
17363,75,3,3302,3,1,2,312,Normal Value
17364,392,2,1740,1,1,1,111,Hibernated Normal Value
17365,923,3,1586,1,1,1,111,Hibernated Normal Value
17366,74,9,9440,3,3,3,333,High Value
17367,108,9,9133,3,3,3,333,High Value
17368,35,4,2000,3,1,1,311,Normal Value
17369,142,6,4315,2,2,2,222,Key Development
17370,236,8,5993,2,3,3,233,High Value
17371,371,5,5392,1,2,3,123,Churned High Value
17372,718,3,922,1,1,1,111,Hibernated Normal Value
17373,10,11,7411,3,3,3,333,High Value
17374,192,4,1205,2,1,1,211,Normal Value
17375,181,4,3005,2,1,2,212,Normal Value
17376,147,5,3922,2,2,2,222,Key Development
17377,622,3,2396,1,1,1,111,Hibernated Normal Value
17378,144,6,7054,2,2,3,223,Key Development
17379,647,6,4397,1,2,2,122,Churned High Value
17380,75,4,5374,3,1,3,313,Key Development
17381,708,4,3183,1,1,2,112,Hibernated Normal Value
17382,311,4,3211,1,1,2,112,Hibernated Normal Value
17383,413,6,4803,1,2,3,123,Churned High Value
17384,243,4,4367,2,1,2,212,Normal Value
17385,374,8,6614,1,3,3,133,Churned High Value
17386,21,4,2603,3,1,1,311,Normal Value
17387,319,3,3190,1,1,2,112,Hibernated Normal Value
17388,46,4,2754,3,1,2,312,Normal Value
17389,166,5,6394,2,2,3,223,Key Development
17390,6,6,6116,3,2,3,323,High Value
17391,415,7,5257,1,3,3,133,Churned High Value
17392,166,3,4089,2,1,2,212,Normal Value
17393,567,1,1344,1,1,1,111,Hibernated Normal Value
17394,10,6,5025,3,2,3,323,High Value
17395,143,10,7152,2,3,3,233,High Value
17396,194,9,7557,2,3,3,233,High Value
17397,762,1,236,1,1,1,111,Hibernated Normal Value
17398,696,3,1611,1,1,1,111,Hibernated Normal Value
17399,308,4,744,1,1,1,111,Hibernated Normal Value
17400,460,7,3178,1,3,2,132,Churned High Value
17401,45,3,1308,3,1,1,311,Normal Value
17402,210,3,3117,2,1,2,212,Normal Value
17403,290,8,5412,2,3,3,233,High Value
17404,348,3,1908,1,1,1,111,Hibernated Normal Value
17405,58,5,5566,3,2,3,323,High Value
17406,100,6,3458,3,2,2,322,Key Development
17407,348,5,5114,1,2,3,123,Churned High Value
17408,154,6,5630,2,2,3,223,Key Development
17409,200,2,516,2,1,1,211,Normal Value
17410,26,8,5232,3,3,3,333,High Value
17411,42,8,3656,3,3,2,332,High Value
17412,554,4,2337,1,1,1,111,Hibernated Normal Value
17413,155,4,5488,2,1,3,213,Normal Value
17414,148,2,894,2,1,1,211,Normal Value
17415,207,5,3764,2,2,2,222,Key Development
17416,44,8,10305,3,3,3,333,High Value
17417,344,4,2456,1,1,1,111,Hibernated Normal Value
17418,404,9,3597,1,3,2,132,Churned High Value
17419,70,6,2684,3,2,1,321,Normal Value
17420,243,6,4414,2,2,2,222,Key Development
17421,376,7,7858,1,3,3,133,Churned High Value
17422,184,7,6863,2,3,3,233,High Value
17423,151,3,2549,2,1,1,211,Normal Value
17424,66,2,1054,3,1,1,311,Normal Value
17425,978,4,4223,1,1,2,112,Hibernated Normal Value
17426,745,2,1205,1,1,1,111,Hibernated Normal Value
17427,10,10,8302,3,3,3,333,High Value
17428,213,7,2756,2,3,2,232,Key Development
17429,71,6,6158,3,2,3,323,High Value
17430,295,8,5659,1,3,3,133,Churned High Value
17431,309,5,4284,1,2,2,122,Churned High Value
17432,64,7,4425,3,3,2,332,High Value
17433,92,7,7399,3,3,3,333,High Value
17434,185,6,6638,2,2,3,223,Key Development
17435,48,3,1356,3,1,1,311,Normal Value
17436,109,6,4150,2,2,2,222,Key Development
17437,17,6,4986,3,2,3,323,High Value
17438,981,1,127,1,1,1,111,Hibernated Normal Value
17439,191,5,6120,2,2,3,223,Key Development
17440,58,7,4889,3,3,3,333,High Value
17441,712,2,3225,1,1,2,112,Hibernated Normal Value
17442,136,6,9109,2,2,3,223,Key Development
17443,125,9,9476,2,3,3,233,High Value
17444,390,3,859,1,1,1,111,Hibernated Normal Value
17445,36,8,11506,3,3,3,333,High Value
17446,121,4,1586,2,1,1,211,Normal Value
17447,227,4,1820,2,1,1,211,Normal Value
17448,709,4,5162,1,1,3,113,Hibernated Normal Value
17449,251,7,4354,2,3,2,232,Key Development
17450,41,7,4691,3,3,3,333,High Value
17451,78,7,6438,3,3,3,333,High Value
17452,387,8,3904,1,3,2,132,Churned High Value
17453,144,5,5101,2,2,3,223,Key Development
17454,149,6,5565,2,2,3,223,Key Development
17455,283,4,3286,2,1,2,212,Normal Value
17456,556,3,1064,1,1,1,111,Hibernated Normal Value
17457,20,9,7705,3,3,3,333,High Value
17458,135,13,8788,2,3,3,233,High Value
17459,44,3,2588,3,1,1,311,Normal Value
17460,60,7,6733,3,3,3,333,High Value
17461,217,6,3476,2,2,2,222,Key Development
17462,22,8,5196,3,3,3,333,High Value
17463,197,7,2872,2,3,2,232,Key Development
17464,648,4,2922,1,1,2,112,Hibernated Normal Value
17465,144,4,2416,2,1,1,211,Normal Value
17466,106,6,5284,3,2,3,323,High Value
17467,608,3,5378,1,1,3,113,Hibernated Normal Value
17468,156,5,3481,2,2,2,222,Key Development
17469,58,5,2073,3,2,1,321,Normal Value
17470,252,4,3234,2,1,2,212,Normal Value
17471,249,3,877,2,1,1,211,Normal Value
17472,215,5,2903,2,2,2,222,Key Development
17473,289,3,1965,2,1,1,211,Normal Value
17474,190,4,5494,2,1,3,213,Normal Value
17475,128,6,2307,2,2,1,221,Normal Value
17476,140,6,4665,2,2,3,223,Key Development
17477,13,4,1411,3,1,1,311,Normal Value
17478,238,6,5166,2,2,3,223,Key Development
17479,40,4,2087,3,1,1,311,Normal Value
17480,110,3,3934,2,1,2,212,Normal Value
17481,681,7,7011,1,3,3,133,Churned High Value
17482,294,4,3364,1,1,2,112,Hibernated Normal Value
17483,31,6,4826,3,2,3,323,High Value
17484,193,7,3050,2,3,2,232,Key Development
17485,37,4,3908,3,1,2,312,Normal Value
17486,16,4,3935,3,1,2,312,Normal Value
17487,48,5,5157,3,2,3,323,High Value
17488,100,4,1097,3,1,1,311,Normal Value
17489,49,6,7707,3,2,3,323,High Value
17490,187,3,1773,2,1,1,211,Normal Value
17491,239,9,7389,2,3,3,233,High Value
17492,357,2,3110,1,1,2,112,Hibernated Normal Value
17493,132,6,4479,2,2,2,222,Key Development
17494,72,4,2448,3,1,1,311,Normal Value
17495,478,1,42,1,1,1,111,Hibernated Normal Value
17496,73,6,4456,3,2,2,322,Key Development
17497,94,4,2316,3,1,1,311,Normal Value
17498,866,1,346,1,1,1,111,Hibernated Normal Value
17499,1,7,4408,3,3,2,332,High Value
17500,6,8,6200,3,3,3,333,High Value
17501,40,5,3894,3,2,2,322,Key Development
17502,63,4,5573,3,1,3,313,Key Development
17503,386,6,3391,1,2,2,122,Churned High Value
17504,130,8,8467,2,3,3,233,High Value
17505,105,5,3232,3,2,2,322,Key Development
17506,155,6,5767,2,2,3,223,Key Development
17507,392,2,1434,1,1,1,111,Hibernated Normal Value
17508,195,3,1992,2,1,1,211,Normal Value
17509,254,5,2787,2,2,2,222,Key Development
17510,323,3,3810,1,1,2,112,Hibernated Normal Value
17511,538,5,4464,1,2,2,122,Churned High Value
17512,356,7,5637,1,3,3,133,Churned High Value
17513,1092,2,1900,1,1,1,111,Hibernated Normal Value
17514,224,6,4462,2,2,2,222,Key Development
17515,871,3,1315,1,1,1,111,Hibernated Normal Value
17516,68,4,2693,3,1,1,311,Normal Value
17517,1,5,3276,3,2,2,322,Key Development
17518,44,6,3080,3,2,2,322,Key Development
17519,271,6,5591,2,2,3,223,Key Development
17520,303,5,2733,1,2,2,122,Churned High Value
17521,424,5,5213,1,2,3,123,Churned High Value
